trait	strain	value	trait_input
mean.norm.EXT	CB4854	-0.0376669964759041	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	CB4856	0.293733835266073	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	CB4857	-0.343542794612058	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	CB4858	0.170692482552385	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	CB4932	-0.290215230255304	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	CX11262	-0.281453688480426	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	CX11264	-0.01607116022286	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	CX11271	0.121415621338639	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	CX11276	0.175648534472974	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	CX11285	-0.264347279663448	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	CX11292	-0.0913841400296996	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	CX11307	-0.101464885107876	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	CX11314	-0.393571378607049	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	CX11315	-0.478115144134995	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	DL200	0.113760309262857	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	DL226	0.282483945344349	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	DL238	-0.611302786465494	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	ED3005	0.435843068602687	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	ED3011	0.440216424558905	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	ED3012	0.0618433133319336	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	ED3040	0.253161646428398	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	ED3046	0.121440083241959	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	ED3048	0.254447502501632	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	ED3049	0.182026086590514	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	ED3052	-0.162873488532976	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	ED3073	0.185788355978188	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	ED3077	-0.0547833778215608	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	EG4347	-0.270844710674324	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	EG4349	0.0397330825788789	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	EG4724	0.358273202180564	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	EG4725	0.00210267336337834	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	EG4946	0.173434224168838	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JT11398	0.171991872283521	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1172	0.066510964648095	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1200	0.0327242549587409	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1212	-0.120296470561791	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1213	-0.272909581255679	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1242	0.181931242480242	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1246	-0.459107062631371	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1395	0.073337857375289	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1409	0.240381944432047	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1440	0.163597287628223	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1491	-0.187597653145215	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1530	-0.0010758813206994	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1568	0.299115702168936	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1580	-0.59326131183516	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1581	0.19545672017032	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1586	-0.0756218255332305	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1652	0.24646461557677	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU1896	-0.029081021719798	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU258	-0.233261291204445	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU310	-0.0483879043841806	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU311	-0.0185021964200876	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU323	-0.0356936119267743	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU346	-0.399655857354939	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU360	0.149062208303374	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU367	-0.338925593281111	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU393	0.0678473535875093	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU394	0.114667921435698	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU406	0.135315395225895	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU440	0.0805135733858009	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU561	0.0724127533370632	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU642	-2.06337277783039e-4	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU751	0.062196573551637	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU774	0.0287492858719705	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU778	-0.0427577169307216	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU782	0.289493748780501	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU792	-0.264330097667468	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU830	0.0437359905163493	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	JU847	-0.0976645295907636	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	KR314	0.451579825863631	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	LKC34	-0.472541476471717	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	LSJ1	-0.225948171943237	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	MY1	-0.389823391396303	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	MY10	0.183430057058719	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	MY16	0.277223845237438	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	MY18	0.0594592282623493	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	MY23	-0.094166896468098	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	N2	-0.0113672225490508	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	PB303	0.1912840260672	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	PB306	-0.0993065716519035	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	PX179	-0.742717871612693	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	RC301	0.306381940622954	EXT_BROOD_TOF_FLUOR
mean.norm.EXT	WN2002	0.833497708743594	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	AB1	-0.0397024563458402	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CB4852	-0.134685103250255	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CB4854	-0.0405750123735072	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CB4856	0.20334335216237	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CB4857	-0.169442230949027	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CB4858	0.0191515634657926	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CB4932	-0.242236406906618	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CX11262	-0.217328463952922	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CX11264	0.0558385580892256	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CX11271	0.0190649388828983	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CX11276	0.128547957738316	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CX11285	-0.0891757810369671	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CX11292	-0.0688422150219542	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CX11307	-0.129018422748268	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CX11314	-0.168575435952718	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	CX11315	-0.100023753847982	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	DL200	-0.0219267435221676	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	DL226	0.218563474668482	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	DL238	-0.32971642162274	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	ED3005	0.537324546937325	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	ED3011	0.345330889212015	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	ED3040	0.100876069441051	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	ED3046	0.175735098115627	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	ED3048	0.254942778888777	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	ED3049	0.086019069552539	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	ED3052	-0.0713368016082873	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	ED3073	0.00698443217187488	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	ED3077	-0.0481233546025025	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	EG4347	-0.178671234716134	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	EG4349	0.00326025853555587	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	EG4724	0.256658637706652	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	EG4725	0.0230893459517795	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	EG4946	0.204057759894052	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JT11398	-0.0614569438823634	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1172	0.14821119266892	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1200	0.0122220827212931	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1212	-0.0764662978218621	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1213	0.0987789892146987	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1242	0.140481265647479	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1246	-0.19096493891625	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1395	0.00256201432607373	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1409	0.155101873182042	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1440	-0.0257596768659018	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1491	-0.177402163032494	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1530	-0.0229921486910381	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1568	0.25279819027387	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1580	-0.260770772317269	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1581	-0.0458732584577042	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1586	-0.06941686665739	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1652	0.181224520179614	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU1896	-0.0520237917933745	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU258	-0.11367101812729	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU310	0.0181022753947313	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU311	-0.0721528695655089	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU323	-0.014573307058855	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU346	-0.233547918127201	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU360	0.00114512423478265	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU367	-0.248009658891331	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU393	0.00526797088644493	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU394	0.00920360634035313	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU406	0.0145247171723109	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU440	0.00691572855392589	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU561	0.0446522439227508	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU642	-0.117462421732442	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU751	-0.23440293404412	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU774	-0.128013169984011	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU778	-0.129065890161843	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU782	0.344649169640593	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU792	-0.106102983216029	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU830	-0.184207485963961	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	JU847	-0.0858682077731537	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	KR314	0.408147998225452	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	LKC34	-0.2314600139534	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	LSJ1	-0.121331233959895	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	MY1	-0.16084938743434	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	MY10	0.174714577816388	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	MY16	0.418950039471515	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	MY18	-0.00435607738472969	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	MY23	-0.116402575358388	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	N2	-0.0526068214257202	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	PB303	0.28406088500094	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	PB306	-0.0795484169487521	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	PX179	-0.356054182204888	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	RC301	0.288634840669716	EXT_BROOD_TOF_FLUOR
mean.norm.yellow	WN2002	0.0776815178076123	EXT_BROOD_TOF_FLUOR
mean.TOF	AB1	0.196578225379908	EXT_BROOD_TOF_FLUOR
mean.TOF	CB4852	-33.9039276655867	EXT_BROOD_TOF_FLUOR
mean.TOF	CB4854	-5.39661487685888	EXT_BROOD_TOF_FLUOR
mean.TOF	CB4856	56.2572502660372	EXT_BROOD_TOF_FLUOR
mean.TOF	CB4857	-44.0942712155679	EXT_BROOD_TOF_FLUOR
mean.TOF	CB4858	26.1646343202665	EXT_BROOD_TOF_FLUOR
mean.TOF	CB4932	-4.44011441960926	EXT_BROOD_TOF_FLUOR
mean.TOF	CX11262	-22.3342153688774	EXT_BROOD_TOF_FLUOR
mean.TOF	CX11264	23.5074454093652	EXT_BROOD_TOF_FLUOR
mean.TOF	CX11271	47.5026413874613	EXT_BROOD_TOF_FLUOR
mean.TOF	CX11276	40.1295959932893	EXT_BROOD_TOF_FLUOR
mean.TOF	CX11285	-47.4548391588632	EXT_BROOD_TOF_FLUOR
mean.TOF	CX11292	-0.194904818915226	EXT_BROOD_TOF_FLUOR
mean.TOF	CX11307	-18.5426938610308	EXT_BROOD_TOF_FLUOR
mean.TOF	CX11314	-31.2191454136394	EXT_BROOD_TOF_FLUOR
mean.TOF	CX11315	-61.3869639628507	EXT_BROOD_TOF_FLUOR
mean.TOF	DL200	7.62855578739392	EXT_BROOD_TOF_FLUOR
mean.TOF	DL226	20.0973324679737	EXT_BROOD_TOF_FLUOR
mean.TOF	DL238	-54.7225131859637	EXT_BROOD_TOF_FLUOR
mean.TOF	ED3005	83.8512254213885	EXT_BROOD_TOF_FLUOR
mean.TOF	ED3011	83.6730292394646	EXT_BROOD_TOF_FLUOR
mean.TOF	ED3012	44.3449671466598	EXT_BROOD_TOF_FLUOR
mean.TOF	ED3040	4.25257359266141	EXT_BROOD_TOF_FLUOR
mean.TOF	ED3046	37.7236157310623	EXT_BROOD_TOF_FLUOR
mean.TOF	ED3048	21.065141249372	EXT_BROOD_TOF_FLUOR
mean.TOF	ED3049	40.1269510806277	EXT_BROOD_TOF_FLUOR
mean.TOF	ED3052	-16.3291989712926	EXT_BROOD_TOF_FLUOR
mean.TOF	ED3073	3.12187214399918	EXT_BROOD_TOF_FLUOR
mean.TOF	ED3077	-24.6419372424714	EXT_BROOD_TOF_FLUOR
mean.TOF	EG4347	-33.1393856766584	EXT_BROOD_TOF_FLUOR
mean.TOF	EG4349	-1.38406242487215	EXT_BROOD_TOF_FLUOR
mean.TOF	EG4724	48.9679247438538	EXT_BROOD_TOF_FLUOR
mean.TOF	EG4725	1.18205663551197	EXT_BROOD_TOF_FLUOR
mean.TOF	EG4946	7.24018838846699	EXT_BROOD_TOF_FLUOR
mean.TOF	JT11398	-11.8465061467338	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1172	-4.24407622612415	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1200	8.69446237767903	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1212	4.74680032810415	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1213	-34.2753612989665	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1242	27.0870950412157	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1246	-57.4365441588902	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1395	6.2118650824159	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1409	29.9923861302655	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1440	16.0423320168386	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1491	-17.7968289946653	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1530	-14.4301690538458	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1568	26.3618858013979	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1580	-66.8107301065669	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1581	18.7304481590274	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1586	15.4428457363955	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1652	9.45048028382001	EXT_BROOD_TOF_FLUOR
mean.TOF	JU1896	-2.27586930469483	EXT_BROOD_TOF_FLUOR
mean.TOF	JU258	-31.3648098048487	EXT_BROOD_TOF_FLUOR
mean.TOF	JU310	2.59706835273132	EXT_BROOD_TOF_FLUOR
mean.TOF	JU311	25.5296493783017	EXT_BROOD_TOF_FLUOR
mean.TOF	JU323	0.294905108246637	EXT_BROOD_TOF_FLUOR
mean.TOF	JU346	-40.6637566528524	EXT_BROOD_TOF_FLUOR
mean.TOF	JU360	12.5127095584854	EXT_BROOD_TOF_FLUOR
mean.TOF	JU367	-29.3101975236078	EXT_BROOD_TOF_FLUOR
mean.TOF	JU393	-0.00502463776935569	EXT_BROOD_TOF_FLUOR
mean.TOF	JU394	-6.29774739850639	EXT_BROOD_TOF_FLUOR
mean.TOF	JU406	-24.7329651320526	EXT_BROOD_TOF_FLUOR
mean.TOF	JU440	6.69700041425026	EXT_BROOD_TOF_FLUOR
mean.TOF	JU561	13.6618991225672	EXT_BROOD_TOF_FLUOR
mean.TOF	JU642	-1.72206016305156	EXT_BROOD_TOF_FLUOR
mean.TOF	JU751	-11.812161564727	EXT_BROOD_TOF_FLUOR
mean.TOF	JU774	21.9508343382822	EXT_BROOD_TOF_FLUOR
mean.TOF	JU778	-28.7400771732691	EXT_BROOD_TOF_FLUOR
mean.TOF	JU782	3.47371635292617	EXT_BROOD_TOF_FLUOR
mean.TOF	JU792	-25.7884403935253	EXT_BROOD_TOF_FLUOR
mean.TOF	JU830	-0.475929086966492	EXT_BROOD_TOF_FLUOR
mean.TOF	JU847	-5.46612536367467	EXT_BROOD_TOF_FLUOR
mean.TOF	KR314	54.0464218429723	EXT_BROOD_TOF_FLUOR
mean.TOF	LKC34	-29.7156596646986	EXT_BROOD_TOF_FLUOR
mean.TOF	LSJ1	-24.6440517488084	EXT_BROOD_TOF_FLUOR
mean.TOF	MY1	-34.6230796872192	EXT_BROOD_TOF_FLUOR
mean.TOF	MY10	3.71891449342757	EXT_BROOD_TOF_FLUOR
mean.TOF	MY16	45.4613579285264	EXT_BROOD_TOF_FLUOR
mean.TOF	MY18	21.2128280088222	EXT_BROOD_TOF_FLUOR
mean.TOF	MY23	-1.99211700325783	EXT_BROOD_TOF_FLUOR
mean.TOF	N2	30.9229540044317	EXT_BROOD_TOF_FLUOR
mean.TOF	PB303	21.0386484055817	EXT_BROOD_TOF_FLUOR
mean.TOF	PB306	-4.01406130046626	EXT_BROOD_TOF_FLUOR
mean.TOF	PX179	-71.2737754149764	EXT_BROOD_TOF_FLUOR
mean.TOF	RC301	43.486497209658	EXT_BROOD_TOF_FLUOR
mean.TOF	WN2002	-22.6760889757643	EXT_BROOD_TOF_FLUOR
norm.n	AB1	22.5461971908028	EXT_BROOD_TOF_FLUOR
norm.n	CB4852	10.494224912407	EXT_BROOD_TOF_FLUOR
norm.n	CB4854	-9.3425421135434	EXT_BROOD_TOF_FLUOR
norm.n	CB4856	53.5465719986982	EXT_BROOD_TOF_FLUOR
norm.n	CB4857	-85.5643138890601	EXT_BROOD_TOF_FLUOR
norm.n	CB4858	33.4420744147931	EXT_BROOD_TOF_FLUOR
norm.n	CB4932	-5.34291692143886	EXT_BROOD_TOF_FLUOR
norm.n	CX11262	-65.9978758278121	EXT_BROOD_TOF_FLUOR
norm.n	CX11264	37.4041561384878	EXT_BROOD_TOF_FLUOR
norm.n	CX11271	-4.70083889625753	EXT_BROOD_TOF_FLUOR
norm.n	CX11276	59.2454626773347	EXT_BROOD_TOF_FLUOR
norm.n	CX11285	8.68706512221939	EXT_BROOD_TOF_FLUOR
norm.n	CX11292	-4.04315894019184	EXT_BROOD_TOF_FLUOR
norm.n	CX11307	69.6976610830866	EXT_BROOD_TOF_FLUOR
norm.n	CX11314	-10.2184005366977	EXT_BROOD_TOF_FLUOR
norm.n	CX11315	-29.5486380124431	EXT_BROOD_TOF_FLUOR
norm.n	DL200	2.36079576279749	EXT_BROOD_TOF_FLUOR
norm.n	DL226	27.9177496626043	EXT_BROOD_TOF_FLUOR
norm.n	DL238	-37.5693324833375	EXT_BROOD_TOF_FLUOR
norm.n	ED3005	-32.210360030565	EXT_BROOD_TOF_FLUOR
norm.n	ED3011	-2.86252394151317	EXT_BROOD_TOF_FLUOR
norm.n	ED3012	-5.67413092940538	EXT_BROOD_TOF_FLUOR
norm.n	ED3040	-3.4085196968175002	EXT_BROOD_TOF_FLUOR
norm.n	ED3046	-6.91988962208179	EXT_BROOD_TOF_FLUOR
norm.n	ED3048	27.8814532608256	EXT_BROOD_TOF_FLUOR
norm.n	ED3049	-11.8176156370289	EXT_BROOD_TOF_FLUOR
norm.n	ED3052	-6.18724537214101	EXT_BROOD_TOF_FLUOR
norm.n	ED3073	1.8678227638427	EXT_BROOD_TOF_FLUOR
norm.n	ED3077	36.3853844042828	EXT_BROOD_TOF_FLUOR
norm.n	EG4347	31.760904992408	EXT_BROOD_TOF_FLUOR
norm.n	EG4349	39.5196858126281	EXT_BROOD_TOF_FLUOR
norm.n	EG4724	28.0391701897576	EXT_BROOD_TOF_FLUOR
norm.n	EG4725	-28.7953732373406	EXT_BROOD_TOF_FLUOR
norm.n	EG4946	26.3425214794327	EXT_BROOD_TOF_FLUOR
norm.n	JT11398	38.3939963069884	EXT_BROOD_TOF_FLUOR
norm.n	JU1172	29.9747405352774	EXT_BROOD_TOF_FLUOR
norm.n	JU1200	-3.15676587764264	EXT_BROOD_TOF_FLUOR
norm.n	JU1212	-24.5514330078682	EXT_BROOD_TOF_FLUOR
norm.n	JU1213	2.38043975573813	EXT_BROOD_TOF_FLUOR
norm.n	JU1242	38.5958232274016	EXT_BROOD_TOF_FLUOR
norm.n	JU1246	9.97511534317291	EXT_BROOD_TOF_FLUOR
norm.n	JU1395	20.8814532608256	EXT_BROOD_TOF_FLUOR
norm.n	JU1409	16.6851423855298	EXT_BROOD_TOF_FLUOR
norm.n	JU1440	-7.16450552161246	EXT_BROOD_TOF_FLUOR
norm.n	JU1491	37.1472610820908	EXT_BROOD_TOF_FLUOR
norm.n	JU1530	23.1309095354155	EXT_BROOD_TOF_FLUOR
norm.n	JU1568	47.2264943544523	EXT_BROOD_TOF_FLUOR
norm.n	JU1580	-51.8956018427593	EXT_BROOD_TOF_FLUOR
norm.n	JU1581	-19.5267704206502	EXT_BROOD_TOF_FLUOR
norm.n	JU1586	-10.2144324203741	EXT_BROOD_TOF_FLUOR
norm.n	JU1652	26.0489552133616	EXT_BROOD_TOF_FLUOR
norm.n	JU1896	-13.0228392771929	EXT_BROOD_TOF_FLUOR
norm.n	JU258	-46.010756709004	EXT_BROOD_TOF_FLUOR
norm.n	JU310	35.9618596540855	EXT_BROOD_TOF_FLUOR
norm.n	JU311	8.96582777040913	EXT_BROOD_TOF_FLUOR
norm.n	JU323	35.4365583696756	EXT_BROOD_TOF_FLUOR
norm.n	JU346	-30.2812822623838	EXT_BROOD_TOF_FLUOR
norm.n	JU360	-18.6497388765974	EXT_BROOD_TOF_FLUOR
norm.n	JU367	-3.78162009741299	EXT_BROOD_TOF_FLUOR
norm.n	JU393	-9.21530467910974	EXT_BROOD_TOF_FLUOR
norm.n	JU394	0.0973341833291988	EXT_BROOD_TOF_FLUOR
norm.n	JU406	4.09578625453524	EXT_BROOD_TOF_FLUOR
norm.n	JU440	21.5145445754059	EXT_BROOD_TOF_FLUOR
norm.n	JU561	19.0239917639808	EXT_BROOD_TOF_FLUOR
norm.n	JU642	3.29481817952339	EXT_BROOD_TOF_FLUOR
norm.n	JU751	-13.7480447453267	EXT_BROOD_TOF_FLUOR
norm.n	JU774	0.242471093232129	EXT_BROOD_TOF_FLUOR
norm.n	JU778	-42.0955060264831	EXT_BROOD_TOF_FLUOR
norm.n	JU782	0.945133299514743	EXT_BROOD_TOF_FLUOR
norm.n	JU792	-12.6102726714981	EXT_BROOD_TOF_FLUOR
norm.n	JU830	-44.701213704153	EXT_BROOD_TOF_FLUOR
norm.n	JU847	-1.24094379854882	EXT_BROOD_TOF_FLUOR
norm.n	KR314	38.0742934706378	EXT_BROOD_TOF_FLUOR
norm.n	LKC34	-38.5107936818704	EXT_BROOD_TOF_FLUOR
norm.n	LSJ1	-30.8139483828681	EXT_BROOD_TOF_FLUOR
norm.n	MY1	6.11028901025378	EXT_BROOD_TOF_FLUOR
norm.n	MY10	44.5060922885115	EXT_BROOD_TOF_FLUOR
norm.n	MY16	10.343197149491001	EXT_BROOD_TOF_FLUOR
norm.n	MY18	-19.8644466782026	EXT_BROOD_TOF_FLUOR
norm.n	MY23	-41.9833730720936	EXT_BROOD_TOF_FLUOR
norm.n	N2	-14.4803141873719	EXT_BROOD_TOF_FLUOR
norm.n	PB303	21.4470190633378	EXT_BROOD_TOF_FLUOR
norm.n	PB306	-5.85855582518957	EXT_BROOD_TOF_FLUOR
norm.n	PX179	-45.6216795696287	EXT_BROOD_TOF_FLUOR
norm.n	RC301	9.03327933674454	EXT_BROOD_TOF_FLUOR
norm.n	WN2002	-45.4942085736513	EXT_BROOD_TOF_FLUOR
PC1	AB1	0.0556471756396577	EXT_BROOD_TOF_FLUOR
PC1	CB4852	-1.52928873311453	EXT_BROOD_TOF_FLUOR
PC1	CB4854	-0.409924906310064	EXT_BROOD_TOF_FLUOR
PC1	CB4856	2.79321234880832	EXT_BROOD_TOF_FLUOR
PC1	CB4857	-2.96780093454765	EXT_BROOD_TOF_FLUOR
PC1	CB4858	1.22927867862294	EXT_BROOD_TOF_FLUOR
PC1	CB4932	-1.47895470173775	EXT_BROOD_TOF_FLUOR
