date	experiment	round	assay	plate	condition	control	strain	row	col	n	mean.TOF	q10.TOF	q25.TOF	median.TOF	q75.TOF	q90.TOF	mean.EXT	q10.EXT	q25.EXT	median.EXT	q75.EXT	q90.EXT	mean.red	q10.red	q25.red	median.red	q75.red	q90.red	mean.green	q10.green	q25.green	median.green	q75.green	q90.green	mean.yellow	q10.yellow	q25.yellow	median.yellow	q75.yellow	q90.yellow	mean.norm.EXT	q10.norm.EXT	q25.norm.EXT	median.norm.EXT	q75.norm.EXT	q90.norm.EXT	mean.norm.red	q10.norm.red	q25.norm.red	median.norm.red	q75.norm.red	q90.norm.red	mean.norm.green	q10.norm.green	q25.norm.green	median.norm.green	q75.norm.green	q90.norm.green	mean.norm.yellow	q10.norm.yellow	q25.norm.yellow	median.norm.yellow	q75.norm.yellow	q90.norm.yellow	var.TOF	cv.TOF	iqr.TOF	var.EXT	cv.EXT	iqr.EXT	var.red	cv.red	iqr.red	var.green	cv.green	iqr.green	var.yellow	cv.yellow	iqr.yellow	f.L1	f.L2L3	f.L4	f.ad	norm.n
20180312	ben	1	NA	18	Albendazole	DMSO	ECA920	A	11	316	224.879746835443	87	129.75	205.5	278.75	399	456.458860759494	108	183.75	314	580.75	1030	18.9240506329114	3	6	12	23	42	41.5189873417722	7	13	23	46.25	94.5	27.0506329113924	4	8.75	15	29.25	63	1.81767496765607	1.07598039215686	1.22868674698795	1.56425187354639	2.18917854824361	2.94251207729469	0.075452904630268	0.0269543737285673	0.0397687532785452	0.0580128205128205	0.0873102516115616	0.148906367041199	0.156025298620388	0.0651290208554259	0.0865384615384615	0.127016653655998	0.185449461474731	0.322508972208696	0.10255143242274	0.0346832397754611	0.0546947577969476	0.0811764084692962	0.127253876667869	0.217061361308545	15406.7473980309	0.55195686259355	149	179634.903064095	0.928525253597954	397	473.245007032349	1.14955278768625	17	2305.36154309825	1.15643910702044	33.25	1047.47679324895	1.1964506063275	20.5	0.107594936708861	0.370253164556962	0.29746835443038	0.224683544303797	105.333333333333
20180312	ben	1	NA	18	Albendazole	DMSO	ECA921	A	12	291	240.051546391753	100	155	225	300	387	500.460481099656	141	216	348	668.5	1072	19.6426116838488	3	6	12	24.5	43	45.446735395189	7	15	27	59	102	28.6082474226804	4	8	16	35.5	66	1.87095325740609	1.09777777777778	1.25493323880421	1.62946428571429	2.26923397307744	2.95510204081633	0.0686331664394184	0.0277777777777778	0.0382513661202186	0.0531400966183575	0.0770881479035986	0.134408602150538	0.161218586869221	0.0642201834862385	0.0900643776824034	0.126482213438735	0.197657268299376	0.311507936507937	0.0978951923368084	0.0352941176470588	0.0503164556962025	0.0738636363636364	0.119250391541362	0.200750469043152	14575.2076786349	0.5029245868445	145	206625.711363906	0.908285522381446	452.5	705.202867638345	1.35194120140328	18.5	3219.93767034009	1.24859341671944	44	1546.97703519374	1.37483531795598	27.5	0.0652920962199313	0.350515463917526	0.329896907216495	0.254295532646048	97
20180312	ben	1	NA	18	Albendazole	DMSO	PTM	A	2	230	150.960869565217	82.9	107.25	136	189.5	234	286.639130434783	113.9	170.75	240.5	350.75	526.2	9.79565217391304	3	5	7	12	19	20.5260869565217	6	10	16	25	41.2	13.1869565217391	4	7	10	16	26.1	1.84869530173739	1.15692307692308	1.39669186513246	1.69207151887304	2.18007179249653	2.69685158616292	0.0625048083927705	0.03125	0.04	0.0527863777089783	0.075	0.107733887733888	0.134444113382065	0.0597014925373134	0.0759320847190618	0.10406015037594	0.154086430810569	0.228730158730159	0.0841624368993862	0.0404864864864865	0.053292349726776	0.0690046103847026	0.0997747747747748	0.149809730905137	3820.7975887602	0.40946107918069	82.25	30639.7513005506	0.610670780480933	180	58.9405923675717	0.783743392490236	7	315.211106891969	0.864957147153085	15	109.322973229542	0.792886718265634	9	0.147826086956522	0.639130434782609	0.195652173913043	0.0173913043478261	76.6666666666667
20180312	ben	1	NA	18	Albendazole	DMSO	ECA884	A	3	411	215.85401459854	94	136.5	203	258.5	364	452.350364963504	124	200.5	334	536.5	933	15.9464720194647	3	5	10	18	33	36.352798053528	6	12.5	23	38	81	22.9124087591241	4	7	14	24	48	1.91927615446684	1.09195402298851	1.27436153704532	1.58510638297872	2.3836222462983	3.20906801007557	0.063380739522132	0.0236686390532544	0.0337858496911882	0.0481927710843374	0.0725806451612903	0.123809523809524	0.144776254060768	0.0568181818181818	0.0791563825074362	0.114035087719298	0.175698347454073	0.264248704663212	0.0889816973516789	0.032258064516129	0.0452272727272727	0.0684410646387833	0.107432770361251	0.176470588235294	12852.1005875022	0.525202672806695	122	178553.208652305	0.934133365293927	336	526.611761913239	1.43906583363423	13	2397.72157142009	1.34698119103729	25.5	1123.56791881787	1.46294809117988	17	0.0802919708029197	0.403892944038929	0.355231143552311	0.160583941605839	137
20180312	ben	1	NA	18	Albendazole	DMSO	ECA917	A	4	299	234.926421404682	101.8	158	226	281	395.2	500.153846153846	129.4	239	368	591.5	1041	19.2374581939799	3	7	12	21.5	42	43.2274247491639	8	16	25	44.5	97	28	4	10	15	29.5	61.2	1.92952730028417	1.09998528185252	1.29999637838621	1.59420289855072	2.33690221270521	3.11619640238887	0.0731510905243687	0.025544267053701	0.037037037037037	0.0526315789473684	0.0908968824940048	0.135859649122807	0.15513186176572	0.0620017836317486	0.0858678955453149	0.11875	0.195169503855667	0.276592997645629	0.102098830885263	0.0357142857142857	0.0508709067383298	0.0725190839694656	0.128142677561282	0.204426377597109	12573.1891988957	0.477299371164087	123	203786.660815694	0.902577002800994	352.5	724.195102242372	1.39887884550273	14.5	3628.78031918475	1.39354492906082	28.5	1630.48322147651	1.44211580206902	19.5	0.0702341137123746	0.341137123745819	0.374581939799331	0.214046822742475	99.6666666666667
20180312	ben	1	NA	18	Albendazole	DMSO	ECA918	A	5	476	230.11974789916	94	147	212	292	384.5	511.405462184874	115	206	379	608.5	1147	19.3697478991597	3	6	11	22	45.5	44.0966386554622	7	13	26	48.25	102.5	28.405462184874	4	8	16	31	68.5	1.98070112678528	1.06464076858814	1.30104022647969	1.63338663823738	2.41185897435897	3.49187784275504	0.0734973016318341	0.0242549019607843	0.0334928229665072	0.0505872138189462	0.0819400160717526	0.162105551076817	0.15850980159862	0.0588267099216004	0.0823126510878324	0.12175517407348	0.191111308046792	0.304665492957746	0.103419133635351	0.0339559552634613	0.0469144413444932	0.0724914260427038	0.125641990251562	0.224356448647229	13390.3203670942	0.502853635487547	145	229048.624727996	0.935833272427214	402.5	624.048261831048	1.28968937100817	16	3297.81379920389	1.30228962180107	35.25	1481.45841220699	1.35501116002393	23	0.0819327731092437	0.355042016806723	0.34453781512605	0.218487394957983	158.666666666667
20180312	ben	1	NA	18	Albendazole	DMSO	ECA919	A	6	270	224.103703703704	96.6	143	208	277	372.3	473.551851851852	133.7	191.25	320	593.75	1070.2	18.6444444444444	3	5	10.5	21	43.1	41.7111111111111	7	12	24	44	91.2	27.1666666666667	4	7	15	29.75	65.1	1.89664329798817	1.08380849919311	1.27545415224913	1.56710454384667	2.21592809364549	3.41918524978199	0.0714522202744728	0.0249896265560166	0.0344827586206897	0.0501141552511416	0.0826773047552728	0.147090859804332	0.154768679168208	0.0601997734527855	0.0797345132743363	0.118230694037146	0.180601443954968	0.305210753401925	0.100711896401146	0.0367784693923246	0.0484854445318647	0.069719786504003	0.115726363008972	0.217068965517241	12269.6248932948	0.494272682811854	134	200399.370907339	0.945323899201645	402.5	686.564560099133	1.40537182919976	16	3545.20247831475	1.42747582920193	32	1609.38104089219	1.47670275940594	22.75	0.0888888888888889	0.374074074074074	0.337037037037037	0.2	90
20180312	ben	1	NA	18	Albendazole	DMSO	ECA880	A	7	212	166.542452830189	82	107.75	151.5	191.25	250.8	321.716981132075	98.1	164.25	248	349.25	545	13.0141509433962	3	5	8	11	22	26.8867924528302	6	10	17	24.25	43	18.1556603773585	4	7	11	16	30.9	1.75983063602898	1.06658703615225	1.29461579604208	1.59305852096273	2.06958128078818	2.65062685206291	0.0622365525212984	0.026256038647343	0.0391773897058824	0.0498868778280543	0.0735117806505421	0.101755584471915	0.127639686522368	0.0597463808775671	0.0791901132559299	0.105572808833678	0.148290146307069	0.207972892166633	0.085781974017613	0.0379670975323149	0.0546875	0.0688701151128897	0.102680652680653	0.142524916943522	9166.29676741483	0.574873117294152	83.5	147349.663596531	1.19316523119018	185	896.867097379951	2.3011673652124	6	3726.6980237861	2.27050836776886	14.25	1804.38797728695	2.33966087264204	9	0.150943396226415	0.622641509433962	0.165094339622642	0.0613207547169811	70.6666666666667
20180312	ben	1	NA	18	Albendazole	DMSO	ECA881	A	8	190	162.189473684211	79	103	147	209	249.2	297.857894736842	106.7	151	256.5	377.25	509.4	11.2052631578947	3	5	8	13	18	23	6	9	15	28	38.2	15.2052631578947	4	6	10	18	25	1.71584662757137	1.0714525186489	1.28553287329883	1.68473669388905	2.02843631778058	2.4351152368758	0.059355813137071	0.0282303188028627	0.0407617774807885	0.0527385537013265	0.0719487179487179	0.0934115080447232	0.118963675526842	0.0634920634920635	0.0737360642986777	0.101435050429838	0.13894530511997	0.180553459119497	0.0778531511450422	0.03502722323049	0.0510390287501862	0.0694172564372835	0.0934312450784698	0.115270274053131	7122.59883040936	0.520351220482604	106	96518.5458368142	1.04302872603437	226.25	536.968226120857	2.06800809082288	8	2378.4126984127	2.12039011748017	19	1145.88886104149	2.22626730339821	12	0.173684210526316	0.531578947368421	0.273684210526316	0.0210526315789474	63.3333333333333
20180312	ben	1	NA	18	Albendazole	DMSO	ECA882	A	9	237	216.675105485232	88.2	143	195	270	364.4	455.894514767932	103	195	317	552	936.6	17.0506329113924	3	6	10	21	35.8	39.9282700421941	7.6	13	22	47	85.8	25.2278481012658	4	8	14	31	53.4	1.87115937522634	1.06289312781459	1.25906735751295	1.57251908396947	2.23287671232877	3.07386363636364	0.0687591659368785	0.0262469900240798	0.0352422907488987	0.0487804878048781	0.0833333333333333	0.13264367816092	0.154987075538646	0.056785944551902	0.0875576036866359	0.121428571428571	0.193083573487032	0.293781763973688	0.0978420237451854	0.0374444959904566	0.0506329113924051	0.0710900473933649	0.122994652406417	0.198032786885246	11599.7372166202	0.497067145546663	127	173231.035435887	0.91295313384513	357	383.446577987555	1.14844956801303	15	2156.93127368948	1.16315518134371	34	936.507187298863	1.21304063683431	23	0.105485232067511	0.40084388185654	0.29535864978903	0.19831223628692	79
20180312	ben	1	NA	18	Albendazole	DMSO	N2	B	1	130	135.330769230769	74.9	94.25	131.5	153.75	194.2	247.123076923077	106.3	149.25	197	283.75	343.3	9.19230769230769	2	4	6	8	11	17.7076923076923	5.9	7.25	11	15	22.1	12.1538461538462	3	5	8	10	14.1	1.72621679706808	1.09144385026738	1.28296251887379	1.51725302061123	2.04410805167689	2.66129032258065	0.055675904516776	0.0246612466124661	0.0330109335576114	0.0470193446506119	0.0657654629273915	0.0841786283891547	0.105637046201718	0.055511811023622	0.0658256217466744	0.0885515850789739	0.117906757711326	0.156161616161616	0.0716263783873249	0.0318980074299223	0.0428955453149002	0.058578431372549	0.0828402366863905	0.111475409836066	4660.88974358974	0.504472926987523	59.5	83307.7211687538	1.16796364471134	134.5	569.644901610018	2.59643559544725	4	2571.13870005963	2.8635237247085	7.75	1265.63506261181	2.92711991347781	5	0.161538461538462	0.769230769230769	0.0538461538461538	0.0153846153846154	43.3333333333333
20180312	ben	1	NA	18	Albendazole	DMSO	ECA883	B	10	408	242.558823529412	102	151.75	220	285.25	400.7	510.492647058824	130.7	225.75	362	599.5	1080	20.6764705882353	3	7	12	23	47.3	46.7549019607843	7	17	28	47.25	110.9	29.9338235294118	4	10	17	31	70.3	1.89547094052104	1.10332288401254	1.28136363636364	1.61491749575346	2.39096153846154	2.98564090406196	0.0716062999247551	0.0264377831997212	0.0384089953762085	0.0556588186699711	0.0857620320855615	0.138614008740242	0.160475256468682	0.0628941441441441	0.0931722302443444	0.133038348082596	0.195945720945721	0.291250470535378	0.100894491948335	0.0365971643035863	0.0533228799725062	0.0774306715669896	0.130389258438039	0.195968702010969	16838.0702413644	0.534969571997911	133.5	228010.904122706	0.935380511655098	373.75	846.352073999132	1.40701628295375	16	3902.81447222624	1.33617026476689	30.25	1861.53615045527	1.44136357674434	21	0.0686274509803922	0.32843137254902	0.382352941176471	0.220588235294118	136
20180312	ben	1	NA	18	Albendazole	DMSO	ECA920	B	11	520	228.578846153846	95	145.75	212.5	281.25	386.5	470.021153846154	112.7	192.25	334	617.25	1003.8	18.9730769230769	3	5	10	24	42.2	43.8326923076923	7	12	26	52	100.2	27.9346153846154	4	7	15	32	67	1.82978199353175	1.02858315740089	1.24130092972382	1.53819203384084	2.19537444933921	3.02721821499957	0.0694693357674038	0.0235294117647059	0.0329866109991362	0.048357117160331	0.083435960591133	0.14091888011486	0.158062872597669	0.06	0.0810810810810811	0.123478189435636	0.191304121835854	0.312410208912216	0.0992008140753268	0.0336078055383227	0.046220542463317	0.0687569521690767	0.120100334448161	0.216173466964328	13730.298202905	0.512629917892348	135.5	186151.993771306	0.917944537391832	425	683.475188972877	1.37791874856989	19	3265.60779235215	1.30371861012786	40	1570.96681488069	1.41886412940201	25	0.0903846153846154	0.357692307692308	0.340384615384615	0.211538461538462	173.333333333333
20180312	ben	1	NA	18	Albendazole	DMSO	ECA921	B	12	323	251.842105263158	90	157.5	231	332	435.6	600.167182662539	108.2	236.5	413	769	1242.8	25.749226006192	4	8	15	31	56.8	60.2414860681115	8	18.5	35	75.5	128	38.749226006192	5	11	22	48	93.8000000000001	2.09233037996018	1.05612741871792	1.3126474553421	1.8005249343832	2.67065285844238	3.67509810333551	0.0892432163333479	0.0286542443064182	0.0435970539320504	0.0634328358208955	0.111354242645271	0.183491267007623	0.196748280478239	0.0694455445544555	0.105662393162393	0.155737704918033	0.255740062761506	0.387340132750526	0.127268457315862	0.0403228732087793	0.0592596205433351	0.0943396226415094	0.165317201619358	0.268219052001841	19916.7296502125	0.560377478837254	174.5	338774.605503529	0.969802232958933	532.5	1083.64188604504	1.27843517862505	23	6300.03467107667	1.31757635675104	57	2710.03940157299	1.34346009314431	37	0.0990712074303406	0.291021671826625	0.309597523219814	0.30030959752322	107.666666666667
20180312	ben	1	NA	18	Albendazole	DMSO	PTM	B	2	249	134.767068273092	76	93	128	163	198.2	248.843373493976	103.8	152	205	288	380.8	8.86746987951807	2	4	6	10	14	17.0642570281125	5	8	13	18	27	11.9156626506024	3	5	9	13	18.2	1.76450531908459	1.10730198019802	1.29310344827586	1.61437908496732	2.08910891089109	2.62612879686217	0.0561841945328018	0.0263157894736842	0.036036036036036	0.0483870967741935	0.069620253164557	0.0919309262166405	0.108134492260191	0.0526315789473684	0.072289156626506	0.094488188976378	0.131578947368421	0.168063872255489	0.0754051097022691	0.0347226386806597	0.0458015267175573	0.0659340659340659	0.0944444444444444	0.121702323441454	4208.79229822516	0.481387674340445	70	67456.2939176059	1.04372277016564	136	368.373493975903	2.16443458448945	6	1348.64101567561	2.15209182506662	10	664.133987563156	2.16276659896414	8	0.208835341365462	0.70281124497992	0.0763052208835341	0.0120481927710843	83
20180312	ben	1	NA	18	Albendazole	DMSO	ECA884	B	3	292	222.434931506849	85.1	138.75	212	269.5	367.7	473.164383561644	114.2	214.5	355	555.5	974.700000000001	17.5376712328767	3	6	11	18	31	40.3390410958904	6.1	14	24	40	76	25.3527397260274	3.1	9	15	26	47.8000000000001	1.92063332048135	1.0931014380101	1.31516304347826	1.62402254955446	2.35028802805143	3.237895716946	0.0672459038893474	0.0242424242424242	0.0357142857142857	0.0513255656872678	0.0792580330004342	0.119744966442953	0.150793219370899	0.0589240824534942	0.0839088828791346	0.119851868477163	0.188959858891443	0.269333818269989	0.0942569693876737	0.03372690916016	0.0523195340128979	0.0737991973877714	0.117877460718801	0.180943627450981	14772.1916278303	0.546411053064353	130.75	230179.512404086	1.0139610822668	341	860.881737513534	1.67301495483945	12	4276.08053241068	1.62105357223204	26	1830.31844607635	1.68747920765371	17	0.123287671232877	0.318493150684932	0.36986301369863	0.188356164383562	97.3333333333333
20180312	ben	1	NA	18	Albendazole	DMSO	ECA917	B	4	322	217.242236024845	84	132.25	208	265.75	352.8	490.586956521739	112.2	189.25	363	585.25	1045.1	18.8913043478261	3	5	12	20.75	42.8000000000001	42.360248447205	5.1	13	26	44	94.9	27.5776397515528	3	8	16	29	66.8000000000001	2.02566972475215	1.09879966671874	1.30471014492754	1.66271146616541	2.48039383217402	3.3682416521907	0.0745884503287736	0.024297520661157	0.0349518531976744	0.0540548598688134	0.0938794889502762	0.155122710505555	0.16046206979607	0.053448745910578	0.0811540058115401	0.124166666666667	0.207686965478494	0.306852654387866	0.105040820738016	0.0303261623872311	0.0477142857142857	0.0764238815086273	0.137691326530612	0.216908563134979	12276.8757183491	0.510034631079677	133.5	198301.433224976	0.907709601508215	396	576.963226330759	1.27148757918113	15.75	2864.05673264836	1.26337508985027	31	1327.98928039318	1.32141791559645	21	0.124223602484472	0.341614906832298	0.338509316770186	0.195652173913043	107.333333333333
